Omega,27.09,1006.30,36.23,58.05,0.000000,0.000000,0.00,-2.4612,1.0247,10.5824,0.1181,0.7588,1.1494,120,67
Omega,27.04,1006.31,36.10,57.98,0.000000,0.000000,0.00,-2.5857,0.3879,8.6622,0.1618,-0.5577,0.3597,132,68
Omega,27.01,1006.30,35.89,58.00,0.000000,0.000000,0.00,-1.7573,2.5091,8.6095,-0.1692,-0.1926,0.5757,143,69
Omega,26.96,1006.28,35.64,58.23,0.000000,0.000000,0.00,-2.8970,1.6137,7.9535,0.1916,0.0234,-0.3821,122,70
Omega,26.92,1006.27,35.45,58.31,0.000000,0.000000,0.00,-0.7566,2.4229,9.6869,-0.3012,-0.0043,0.5651,114,71
Omega,26.86,1006.29,35.14,58.09,0.000000,0.000000,0.00,-2.3846,0.4597,9.9742,-0.3565,0.9120,-0.3629,129,72
Omega,26.84,1006.31,35.34,57.97,0.000000,0.000000,0.00,-2.9018,2.7294,9.1794,2.0976,0.2714,-0.9908,134,73
Omega,26.82,1006.28,35.97,58.17,0.000000,0.000000,0.00,-1.4748,3.9361,9.6917,-0.2097,1.4771,0.2831,162,74
Omega,26.81,1006.30,35.94,58.03,0.000000,0.000000,0.00,-2.6576,1.3120,11.3485,1.5655,-1.4803,0.7705,131,75
Omega,26.77,1006.30,35.65,58.03,0.000000,0.000000,0.00,-0.3208,-0.9002,6.2441,0.1000,-0.5906,1.0174,129,76
Omega,26.71,1006.30,35.32,57.99,0.000000,0.000000,0.00,-1.6520,2.1117,9.9072,0.2820,0.3512,0.2565,148,77
Omega,26.69,1006.30,35.43,57.99,0.000000,0.000000,0.00,-3.2226,0.8859,8.9639,-0.3970,0.4246,-1.4505,122,78
Omega,26.68,1006.25,35.96,58.40,0.000000,0.000000,0.00,-3.9983,2.3367,8.5617,-0.1660,0.0330,0.4055,116,79
Omega,26.67,1006.27,36.38,58.25,0.000000,0.000000,0.00,-4.0701,2.9018,9.6199,0.2309,0.6364,-0.0351,163,80
Omega,26.65,1006.28,36.36,58.18,0.000000,0.000000,0.00,-3.0550,2.1356,9.0405,-0.0447,0.1032,0.0851,127,81
Omega,26.65,1006.28,37.27,58.22,0.000000,0.000000,0.00,-1.9010,1.7142,9.5768,-0.1979,0.3874,-0.4065,115,82
Omega,26.62,1006.29,37.01,58.12,0.000000,0.000000,0.00,-3.7876,2.2697,11.3246,-0.0202,0.2905,-0.0415,121,83
Omega,26.60,1006.30,36.94,58.02,0.000000,0.000000,0.00,-1.2258,1.5993,10.1131,-0.1043,0.2480,-0.7247,113,84
Omega,26.58,1006.30,37.04,58.06,0.000000,0.000000,0.00,-2.0830,0.7422,10.5249,-0.0745,0.5513,-0.7545,128,85
Omega,26.56,1006.27,36.84,58.30,0.000000,0.000000,0.00,-3.1987,3.0933,8.7963,-0.0192,-0.2469,0.4129,145,86
Omega,26.55,1006.32,36.19,57.83,0.000000,0.000000,0.00,-1.7909,1.9441,7.0916,1.0025,-0.8333,1.1430,136,87
Omega,26.52,1006.31,35.77,57.96,0.000000,0.000000,0.00,-0.5124,1.8004,8.6479,-1.1355,0.1511,-0.4385,144,88
Omega,26.51,1006.30,35.43,57.89,0.000000,0.000000,0.00,2.3894,2.8778,10.0030,-0.9525,0.9131,0.9418,137,89
Omega,26.50,1006.30,35.24,58.04,0.000000,0.000000,0.00,-2.5091,0.6321,9.6774,0.3363,-1.1643,-0.5481,136,90
Omega,26.51,1006.33,34.98,57.81,0.000000,0.000000,0.00,-2.0925,-0.3974,11.4778,-1.3537,1.3207,-1.2664,120,91
Omega,26.51,1006.30,35.26,58.03,0.000000,0.000000,0.00,-1.1540,0.9337,9.8976,0.2831,0.0372,-0.5832,116,92
Omega,26.49,1006.30,34.29,57.86,0.000000,0.000000,0.00,-2.5762,1.6089,14.3125,0.2107,-0.3182,-0.4746,138,93
Omega,26.50,1006.31,34.66,57.98,0.000000,0.000000,0.00,-4.1851,1.2977,10.6734,0.1107,-0.4204,-0.4715,124,94
Omega,26.50,1006.31,35.34,57.94,0.000000,0.000000,0.00,-1.5419,1.4126,8.6910,0.5119,-1.1515,0.5587,118,95
Omega,26.49,1006.30,34.94,58.06,0.000000,0.000000,0.00,-4.2329,0.7949,9.6486,1.1323,-0.2363,-0.6737,137,96
Omega,26.50,1006.29,35.62,58.07,0.000000,0.000000,0.00,-0.5650,0.8811,8.0685,-0.2054,-0.4523,1.1111,116,97
Omega,26.49,1006.33,35.34,57.81,0.000000,0.000000,0.00,-1.3408,0.4884,7.7716,-1.5921,0.0394,-0.4544,124,98
Omega,26.47,1006.29,34.88,58.07,0.000000,0.000000,0.00,-0.6847,-0.2873,9.8450,-1.3526,0.2778,-0.6119,142,99
Omega,26.45,1006.29,34.54,58.10,0.000000,0.000000,0.00,0.5794,0.8523,13.3118,0.6258,0.9504,-0.5470,137,100
Omega,26.45,1006.31,34.17,57.96,0.000000,0.000000,0.00,-2.3846,-1.5179,12.2104,-0.1894,-0.2033,-0.9621,130,101
Omega,26.45,1006.27,34.73,58.27,0.000000,0.000000,0.00,-1.2737,2.3032,7.6375,-0.9142,0.5310,0.1607,122,102
Omega,26.42,1006.27,34.03,58.29,0.000000,0.000000,0.00,-0.8571,0.8236,9.8689,0.2927,-0.6832,-0.4172,248,103
Omega,26.39,1006.29,33.68,58.10,0.000000,0.000000,0.00,-1.1253,2.5331,9.0166,-1.5751,0.2629,-0.5779,163,104
Omega,26.39,1006.29,33.21,58.10,0.000000,0.000000,0.00,-2.7438,3.5051,10.3382,1.7826,-1.0962,1.4112,137,105
Omega,26.37,1006.29,32.87,58.15,0.000000,0.000000,0.00,-4.3048,0.5411,12.2248,-0.6375,0.8184,-1.3867,104,106
Omega,26.36,1006.29,32.96,58.15,0.000000,0.000000,0.00,-4.1037,2.8108,10.2185,0.5449,-1.1877,0.5821,126,107
Omega,26.35,1006.28,32.91,58.18,0.000000,0.000000,0.00,-1.5514,-0.5363,7.2640,-0.6204,0.8716,-0.2873,115,108
Omega,26.35,1006.30,33.27,58.07,0.000000,0.000000,0.00,1.0199,0.1197,6.7900,-0.2118,0.1352,-0.0809,153,109
Omega,26.34,1006.31,33.33,57.90,0.000000,0.000000,0.00,-1.1157,0.3543,9.8976,-0.4917,0.1681,-0.7460,145,110
Omega,26.32,1006.28,33.23,58.23,0.000000,0.000000,0.00,-2.8874,0.2394,12.7324,-0.2373,0.4193,-0.3991,131,111
Omega,26.32,1006.25,33.51,58.42,0.000000,0.000000,0.00,-1.2881,-0.0622,8.4803,0.3320,0.6460,0.6662,133,112
Omega,26.32,1006.27,33.26,58.25,0.000000,0.000000,0.00,-1.6951,0.9098,10.3430,0.3427,-0.1437,0.2724,117,113
Omega,26.31,1006.26,32.88,58.33,0.000000,0.000000,0.00,-0.3160,-0.0144,8.7628,-0.8280,0.0223,-0.7077,122,114
Omega,26.31,1006.26,32.82,58.38,0.000000,0.000000,0.00,-0.6369,0.0144,8.7293,0.7641,0.0766,0.4129,205,115
Omega,26.29,1006.27,32.45,58.30,0.000000,0.000000,0.00,-0.5986,-1.7526,8.0541,-0.5438,0.6098,-0.5119,112,116
Omega,26.28,1006.28,32.48,58.16,0.000000,0.000000,0.00,-2.6097,1.2641,9.9311,-0.0106,-0.5938,0.4683,108,117
Omega,26.28,1006.29,32.32,58.12,0.000000,0.000000,0.00,-4.8267,-0.8188,12.6605,-0.1894,1.1132,-1.0227,114,118
Omega,26.26,1006.29,32.16,58.08,0.000000,0.000000,0.00,-3.7733,-0.0431,9.6151,-0.5757,0.4023,-0.5130,200,119
